569   DEBUG o.eclipse.jetty.io.SelectorManager - Starting Thread[qtp2084446795-24-selector-3,5,main] on org.eclipse.jetty.io.SelectorManager$ManagedSelector@1e30f8e5 keys=0 selected=0
569   DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop waiting on select
569   DEBUG o.e.j.u.component.AbstractLifeCycle - STARTED org.eclipse.jetty.io.SelectorManager$ManagedSelector@634a404b keys=0 selected=0
570   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=8<=200,i=4,q=0} dispatched org.eclipse.jetty.io.SelectorManager$ManagedSelector@634a404b keys=0 selected=0
570   DEBUG o.e.j.u.component.AbstractLifeCycle - starting org.eclipse.jetty.io.SelectorManager$ManagedSelector@4a2ca934 keys=-1 selected=-1
570   DEBUG o.e.j.u.component.AbstractLifeCycle - STARTED org.eclipse.jetty.io.SelectorManager$ManagedSelector@4a2ca934 keys=0 selected=0
570   DEBUG o.eclipse.jetty.io.SelectorManager - Starting Thread[qtp2084446795-23-selector-4,5,main] on org.eclipse.jetty.io.SelectorManager$ManagedSelector@634a404b keys=0 selected=0
570   DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop waiting on select
570   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=8<=200,i=3,q=0} dispatched org.eclipse.jetty.io.SelectorManager$ManagedSelector@4a2ca934 keys=0 selected=0
570   DEBUG o.e.j.u.component.AbstractLifeCycle - starting org.eclipse.jetty.io.SelectorManager$ManagedSelector@45d072b6 keys=-1 selected=-1
570   DEBUG o.eclipse.jetty.io.SelectorManager - Starting Thread[qtp2084446795-26-selector-5,5,main] on org.eclipse.jetty.io.SelectorManager$ManagedSelector@4a2ca934 keys=0 selected=0
570   DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop waiting on select
571   DEBUG o.e.j.u.component.AbstractLifeCycle - STARTED org.eclipse.jetty.io.SelectorManager$ManagedSelector@45d072b6 keys=0 selected=0
571   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=8<=200,i=2,q=0} dispatched org.eclipse.jetty.io.SelectorManager$ManagedSelector@45d072b6 keys=0 selected=0
571   DEBUG o.e.j.u.component.AbstractLifeCycle - starting org.eclipse.jetty.io.SelectorManager$ManagedSelector@5cbe5d39 keys=-1 selected=-1
571   DEBUG o.eclipse.jetty.io.SelectorManager - Starting Thread[qtp2084446795-27-selector-6,5,main] on org.eclipse.jetty.io.SelectorManager$ManagedSelector@45d072b6 keys=0 selected=0
571   DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop waiting on select
571   DEBUG o.e.j.u.component.AbstractLifeCycle - STARTED org.eclipse.jetty.io.SelectorManager$ManagedSelector@5cbe5d39 keys=0 selected=0
571   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=8<=200,i=1,q=0} dispatched org.eclipse.jetty.io.SelectorManager$ManagedSelector@5cbe5d39 keys=0 selected=0
571   DEBUG o.e.j.u.component.AbstractLifeCycle - STARTED org.eclipse.jetty.server.ServerConnector$ServerConnectorManager@7146c33d
571   DEBUG o.eclipse.jetty.io.SelectorManager - Starting Thread[qtp2084446795-25-selector-7,5,main] on org.eclipse.jetty.io.SelectorManager$ManagedSelector@5cbe5d39 keys=0 selected=0
572   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=9<=200,i=1,q=0} dispatched org.eclipse.jetty.server.AbstractConnector$Acceptor@2af72a60
572   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=9<=200,i=1,q=1} dispatched org.eclipse.jetty.server.AbstractConnector$Acceptor@7f52313d
573   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=10<=200,i=0,q=1} dispatched org.eclipse.jetty.server.AbstractConnector$Acceptor@56cdaf88
573   DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=11<=200,i=0,q=1} dispatched org.eclipse.jetty.server.AbstractConnector$Acceptor@2572e91c
573   INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@3a06598f{HTTP/1.1}{0.0.0.0:9090}
573   DEBUG o.e.j.u.component.AbstractLifeCycle - STARTED ServerConnector@3a06598f{HTTP/1.1}{0.0.0.0:9090}
573   DEBUG o.e.j.u.component.AbstractLifeCycle - STARTED org.eclipse.jetty.server.Server@7214dee1
579   DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop waiting on select
10353 DEBUG o.eclipse.jetty.io.SelectorManager - Queued change org.eclipse.jetty.io.SelectorManager$ManagedSelector$Accept@67e7126d
10354 DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop woken up from select, 0/0 selected
10354 DEBUG o.eclipse.jetty.io.SelectorManager - Running change org.eclipse.jetty.io.SelectorManager$ManagedSelector$Accept@67e7126d
10370 DEBUG o.eclipse.jetty.io.AbstractEndPoint - onOpen SelectChannelEndPoint@3c205683{/127.0.0.1:58989<r-l>/127.0.0.1:9090,o=true,is=false,os=false,fi=FillInterest@3ce2756f{false,null},wf=WriteFlusher@1acf18c{IDLE},it=30000}{null}{io=0,kio=0,kro=0}
10370 DEBUG org.eclipse.jetty.io.IdleTimeout - SelectChannelEndPoint@3c205683{/127.0.0.1:58989<r-l>/127.0.0.1:9090,o=true,is=false,os=false,fi=FillInterest@3ce2756f{false,null},wf=WriteFlusher@1acf18c{IDLE},it=30000}{null}{io=0,kio=0,kro=0} idle timeout check, elapsed: 6 ms, remaining: 29994 ms
10398 DEBUG o.e.jetty.server.HttpConnection - New HTTP Connection HttpConnection@3b683a1{IDLE},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0}
10399 DEBUG o.e.jetty.io.AbstractConnection - onOpen HttpConnection@3b683a1{IDLE},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0}
10400 DEBUG o.e.jetty.io.AbstractConnection - fillInterested HttpConnection@3b683a1{IDLE},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0}
10401 DEBUG o.e.jetty.io.SelectChannelEndPoint - Local interests updated 0 -> 1 for SelectChannelEndPoint@3c205683{/127.0.0.1:58989<r-l>/127.0.0.1:9090,o=true,is=false,os=false,fi=FillInterest@3ce2756f{true,AC.ExReadCB@3b683a1},wf=WriteFlusher@1acf18c{IDLE},it=30000}{HttpConnection@3b683a1{INTERESTED},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0}}{io=1,kio=0,kro=0}
10402 DEBUG o.eclipse.jetty.io.SelectorManager - Created SelectChannelEndPoint@3c205683{/127.0.0.1:58989<r-l>/127.0.0.1:9090,o=true,is=false,os=false,fi=FillInterest@3ce2756f{true,AC.ExReadCB@3b683a1},wf=WriteFlusher@1acf18c{IDLE},it=30000}{HttpConnection@3b683a1{INTERESTED},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0}}{io=1,kio=0,kro=0}
10402 DEBUG o.eclipse.jetty.io.SelectorManager - Running change org.eclipse.jetty.io.SelectChannelEndPoint$1@5b467135
10402 DEBUG o.e.jetty.io.SelectChannelEndPoint - Key interests updated 0 -> 1
10402 DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop waiting on select
10403 DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop woken up from select, 1/1 selected
10403 DEBUG o.e.jetty.io.SelectChannelEndPoint - Key interests updated 1 -> 0
10403 DEBUG o.e.jetty.io.SelectChannelEndPoint - Local interests updated 1 -> 0 for SelectChannelEndPoint@3c205683{/127.0.0.1:58989<r-l>/127.0.0.1:9090,o=true,is=false,os=false,fi=FillInterest@3ce2756f{true,AC.ExReadCB@3b683a1},wf=WriteFlusher@1acf18c{IDLE},it=30000}{HttpConnection@3b683a1{INTERESTED},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0}}{io=0,kio=0,kro=1}
10404 DEBUG o.eclipse.jetty.io.SelectorManager - Running change org.eclipse.jetty.io.SelectChannelEndPoint$1@5b467135
10404 DEBUG o.e.j.util.thread.QueuedThreadPool - qtp2084446795{STARTED,8<=13<=200,i=1,q=0} dispatched AC.ExReadCB@3b683a1
10404 DEBUG o.eclipse.jetty.io.SelectorManager - Selector loop waiting on select
10404 DEBUG o.e.jetty.server.HttpConnection - HttpConnection@3b683a1{FILLING},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0} onFillable org.eclipse.jetty.server.HttpChannelState@4396650e@IDLE,initial
10407 DEBUG o.eclipse.jetty.io.ChannelEndPoint - filled 393 SelectChannelEndPoint@3c205683{/127.0.0.1:58989<r-l>/127.0.0.1:9090,o=true,is=false,os=false,fi=FillInterest@3ce2756f{false,null},wf=WriteFlusher@1acf18c{IDLE},it=30000}{HttpConnection@3b683a1{FILLING},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0}}{io=0,kio=0,kro=1}
10407 DEBUG o.e.jetty.server.HttpConnection - HttpConnection@3b683a1{FILLING},g=HttpGenerator{s=START},p=HttpParser{s=START,0 of 0} filled 393
10411 DEBUG o.eclipse.jetty.server.HttpChannel - HttpChannelOverHttp@7c56707f{r=1,a=IDLE} content java.nio.HeapByteBufferR[pos=270 lim=393 cap=16384]
10411 DEBUG org.eclipse.jetty.server.HttpInput - org.eclipse.jetty.server.HttpConnection$Input@464bd9d3 queued java.nio.HeapByteBufferR[pos=270 lim=393 cap=16384]
10411 DEBUG org.eclipse.jetty.server.HttpInput - org.eclipse.jetty.server.HttpConnection$Input@464bd9d3 shutdown
10411 DEBUG o.eclipse.jetty.server.HttpChannel - HttpChannelOverHttp@7c56707f{r=1,a=IDLE} handle enter
10412 DEBUG org.eclipse.jetty.server.Server - REQUEST /pub/september/signup on HttpChannelOverHttp@7c56707f{r=1,a=DISPATCHED}
10412 DEBUG o.e.j.server.handler.ContextHandler - scope null||/pub/september/signup @ o.e.j.w.WebAppContext@34f772{/,file:/home/christian/git/SpringREST/sparkRest/src/main/webapp/,AVAILABLE}
10413 DEBUG o.e.j.server.handler.ContextHandler - context=||/pub/september/signup @ o.e.j.w.WebAppContext@34f772{/,file:/home/christian/git/SpringREST/sparkRest/src/main/webapp/,AVAILABLE}
10415 DEBUG org.eclipse.jetty.server.session - sessionManager=org.eclipse.jetty.server.session.HashSessionManager@78c48733
10415 DEBUG org.eclipse.jetty.server.session - session=null
10415 DEBUG o.e.jetty.servlet.ServletHandler - servlet |/pub/september/signup|null -> default@5c13d641==org.eclipse.jetty.servlet.DefaultServlet,0,true
10424 DEBUG o.e.jetty.servlet.ServletHandler - chain=SparkFilter->default@5c13d641==org.eclipse.jetty.servlet.DefaultServlet,0,true
10426 DEBUG o.e.jetty.servlet.ServletHandler - call filter SparkFilter
10426 DEBUG spark.servlet.SparkFilter - /pub/september/signup
10428 DEBUG spark.webserver.MatcherFilter - httpMethod:post, uri: /pub/september/signup
10430 DEBUG spark.Request - get params
10431 DEBUG spark.Request - matchedPart: :customer = september
10431 DEBUG spark.Request - get splat
10435 DEBUG org.eclipse.jetty.server.HttpInput - org.eclipse.jetty.server.HttpConnection$Input@464bd9d3 consumed java.nio.HeapByteBufferR[pos=393 lim=393 cap=16384]
